created_at,id,text,retweets,replies,likes,quotes,date,time,polarity,subjectivity,filter
2020-11-21 14:52:39+00:00,1330162211558477827,"@Hold2LLC @BBlazeOB The problem in AZ is the data collection. AZ schools are coding every complaint by a child as covid probable or covid like in “abundance of caution”. In a middle school a girls menstrual cramps got coded as covid like, a headache gets coded as covid probable = 10 day quarantine",0.0,0.0,0.0,0.0,2020-11-21,14:53:00,-0.15,0.1,lockdown
2020-11-21 14:52:28+00:00,1330162168562593802,My mom got tested positive for covid :((((( please pray for my mom. She had to go to quarantine and I will be the only one at home :(((( I still don't know if I'm positive though :((,0.0,1.0,0.0,0.0,2020-11-21,14:52:00,-0.29924242424242425,0.8484848484848485,lockdown
2020-11-21 14:52:27+00:00,1330162160983564290,"Toronto, Canada's largest city, put into lockdown as infections soar
https://t.co/w5lzv97DMO",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.0,0.0,lockdown
2020-11-21 14:52:54+00:00,1330162276154937356,@NahasNewman you’ll enjoy this public confession from a mom who just didn’t quarantine hard enough and is now warning others. Except her kid did not actually contract covid playing sports (or at all)! Never mind! There are purity tests to pass.,0.0,0.0,0.0,0.0,2020-11-21,14:53:00,0.021666666666666667,0.3416666666666667,lockdown
2020-11-21 14:52:49+00:00,1330162255539953671,"First women's football camp since Covid-19 lockdown from Tuesday - Window To News https://t.co/eyap8IB2yq 

#Mumbai,#SOP,#ICMR",0.0,0.0,0.0,0.0,2020-11-21,14:53:00,0.25,0.3333333333333333,lockdown
2020-11-21 14:52:49+00:00,1330162254910791680,I call on @NicolaSturgeon @RuthDavidsonMSP @LeonardLabour @patrickharvie  to share the pain of lockdown and covid and reduce their income by 30% until all the restrictions are lifted.  They should make their colleagues do the same.   Only then will we believe they understand,0.0,0.0,0.0,0.0,2020-11-21,14:53:00,0.0,0.5625,lockdown
2020-11-21 14:53:24+00:00,1330162401862430721,"@broons_v_wullie @Ali79596850 @georgegalloway @Alliance4Unity What u on about,   the virus came, ravaged the country then that was it,   cant change anything now,   my family was heavily affected by covid,  doesnt change that the current cases are based on a flawed test that is not designed for,  lockdowns are not recommended by WHO",0.0,0.0,0.0,0.0,2020-11-21,14:53:00,-0.2333333333333333,0.4666666666666666,lockdown
2020-11-21 14:53:06+00:00,1330162328407519233,"They’re not beyond infecting us on purpose you know - they’ve happily done it before...

#vaccine #Pfizervaccine #Pfizer #Moderna #covid #coronavirus #lockdown 

https://t.co/JRG319MGj6",0.0,0.0,0.0,0.0,2020-11-21,14:53:00,0.8,1.0,lockdown
2020-11-21 14:53:06+00:00,1330162327958806532,"Did the announcement of lockdown on the Saturday create a surge of activity before the Thursday which led to a spike in cases?
Should we think more carefully about the timing of lockdown announcements in the future? https://t.co/AKIPDe8o6b",0.0,0.0,1.0,0.0,2020-11-21,14:53:00,0.13333333333333333,0.5416666666666666,lockdown
2020-11-21 14:53:41+00:00,1330162473157206021,"@JustinTrudeau The UN says 10k more children to die of hunger per month as collaterlal damage from ""covid"" measures that have so destroyed economies &amp; blocked supply lines. That's on you Trudau. Locally/globally unsupportable lockdowns are destroying health/society. Part of your 'Great Reset'",0.0,0.0,0.0,0.0,2020-11-21,14:54:00,0.3666666666666667,0.4166666666666667,lockdown
